publishedAt,platfrom,authorDisplayName,likeCount,textDisplay,label
28/01/2025,youtube,@rizkymutiarani2811,0,mbg efektif entas anak indonesia kurang gizi sya pikir anggar pakai subsidi sembilan bahan pokok bahan pangan protein jangkau khalayak orangtua makan gizi anak makan siang sarap makan siang malam daging sapi harga ribu kg beli telur susah harga ribu kg,Negatif
28/01/2025,youtube,@Edi.Nasgor,1,badan doang otot berani anak sd gilir guru ngaji hina dagang diam ribu bahasa vokal,Negatif
28/01/2025,youtube,@OldAmersham,0,fikiran ku anak biasa makan enak paham gizi katring paham makan gizi paham garam hitung kandung makan diksi deddy to the poin,Negatif
28/01/2025,youtube,@airshipassassin,0,terima kasih member izin konten rilis,Positif
28/01/2025,youtube,@Bopa04,0,si botak squidward buzzer,Positif
28/01/2025,youtube,@galih.permana96,3,dana ambil operasional lapang menteri tupoksinya duduk kantor kemenkeu menteri teknis tupoksinya turun lapang masyarakat potong kemenkeu detail potong angka besar instansi korban tutup butuh pusat giat laksana libat mitra tenaga kontrak bayar giat pegawai gaji rutin masalah l timpang tunjang kerja antarinstansi seringkali indikator l capai efisiensi kerja nilai reformasi birokrasi tunjang rendah capai rendah nilai reformasi birokrasi rendah tunjang l tupoksi kerja duduk kantor sentuh langsung masyarakat layan sentuh langsung masyarakat rutin turun lapang ambil bijak dasar feeling kalkulasi detail kalkulasi detail minim tahu riil sesuai,Negatif
28/01/2025,youtube,@masdeddy3095,0,nasi kotak syuting harga ribu letak goblok letkol honor causa,Negatif
28/01/2025,youtube,@rakamuhammadhirawan8904,2,episode tutup humor sngat tertawa si cahyadi,Negatif
28/01/2025,youtube,@VRoyPratomo,2,warga konoha suka cilukba sepeeti prof irwanto jelek tutupin abai mindsetnya konstruktif jelek baik proses babak bur manusia kembang,Negatif
28/01/2025,youtube,@561-m3s,0,mampus botak ketawin botak asli,Negatif
28/01/2025,youtube,@benakku,0,makan gratis nolak gratis suka nolak program hy nilai jahat bicara gizi kritik anak erti gizi gizi soal maki selera anak,Negatif
28/01/2025,youtube,@MuhammadRayhanHafizd,0,botak kocak hahahah lucu,Negatif
28/01/2025,youtube,@khalidrsabpnm,0,tengyu member member wana botak kocak,Positif
28/01/2025,youtube,@ubisocool2006,0,si pandji daritadi suara kucing ganggu berani gubris dy udeh parno kucing,Negatif
28/01/2025,youtube,@ubisocool2006,0,ah lupa bicara bagus poin salut sampai opini makan gizi gratis,Negatif
28/01/2025,youtube,@trizkyramadhandy,0,tertawa amat,Positif
28/01/2025,youtube,@ubisocool2006,0,trizkyramadhandy podcaster ganggu suara rekam suara klakson bus mobil salah satu kucing sinema elektronik film cut kali kucing dan kawan kawan brani dy tidak apa apa respect,Negatif
28/01/2025,youtube,@srituty7259,0,lucu istri muncul bahas jelly an tertawa,Negatif
28/01/2025,youtube,@ummuyusuf1429,0,seorg anak bawa bekal jk kasi makan gratis bawkan tambah protein rumah telur ayam ikan gizi ttp bocah ttp semangat mkan keluh rubah apa baik jalan mampu,Negatif
28/01/2025,youtube,@ziekarnen,0,ketawa tertawa pas pandji bahas deddy corbuzier ahahah,Positif
28/01/2025,youtube,@PutraigedeBali,0,nonton puluh video om panji baruu subscribe,Positif
28/01/2025,youtube,@Kocheng_Belang,0,mas panji kurus diet sakit pikir mas uckszu wh gy mb dv ujung ksify lzfolm akanydqag,Negatif
28/01/2025,youtube,@nonaEmiliana9,1,alam pribadi program mbg ko bantu putra sekolah swasta katolik makan siang putra suka jenis sayur rumah tular teman doyan sayur dampak positif rumah beh kursus masak putra lahap makan gizi suka jajan syukur sekolah negeri program bilang mas panji orangtua milik tanggungjawab mari ajar harga makan,Positif
28/01/2025,youtube,@rhdt87,0,thnks member mudah sadar si om pintar people,Positif
28/01/2025,youtube,@dngs3674,0,mbg ternak panasbung,Negatif
28/01/2025,youtube,@dzikrimaulana2761,0,poin aneh program gagal kacau perintah tu evaluasi salah mana makan enak beneran selera bikin racun mana bayar buzzer nyuruh bocah syukur masang tentara polisi sita seluler murid pas makan foto bikin jelek citra program baik gizi anak kaya program nyuruh syukur aneh tu bantu sedekah sumbang tu program perintah hak masyarakat wajar masyarakat keras program hak baik program racun wajar protes enak wajar bicara nama hak wajar protes benar makan lapang makan,Negatif
28/01/2025,youtube,@verarachmawaty7973,0,terima kasih member murah rezeki terima kasih pandji sharing opinininya didik politik murah rezeki pandji amal zariyah jalan,Positif
28/01/2025,youtube,@ronaldomandali,1,makas baang pandji ngerilis video,Positif
28/01/2025,youtube,@TeguhPtr14,0,lucu cahyadi racun,Negatif
28/01/2025,youtube,@twinklestard2314,0,program mbg manfaat bikin pesimis eksekutor bikin elus elus dada allah resultnya jalan porsi konsisten lauk mateng racun masak kali bikin porsi ketring nyeleksi vendor coba colong ngawasin kah,Positif
28/01/2025,youtube,@farisaiman5620,1,bicara stunting mgb doang hpk kondisi hamil kandung sejahtera,Netral
28/01/2025,youtube,@namasaja8201,0,bikin tu media mengembor anak bilang enak coba media netral liput kasi porsi bilang enak bilang enak anak bilang enak lsg blow up serame ramenya bilang enak,Negatif
28/01/2025,youtube,@MuhsinRohiman94,1,kta muslim cok cahyadi dulunya teman pas ngmong asa banyk temennya,Positif
28/01/2025,youtube,@lawbudget,0,program mbg sekitar prabs wadididaw timbang serangga menu mbg salah oh ngomong-ngomong stunting tumbuh kembang anak salah satu gede rasa solusi gede rasa pmt beri makan tambah catat jarang bahas tarik angkat dampak depan,Negatif
28/01/2025,youtube,@Uvuvwevwevwe-OU-Osas,0,pertanyaanya impact makan gizi didik implementasi sekolah sekolah kota salur sekolah sekolah lingkung rentan stunting,Netral
28/01/2025,youtube,@akbarakmalul,0,tahap saudara laki laki gede butuh ngejangkau daerah,Positif
28/01/2025,youtube,@Uvuvwevwevwe-OU-Osas,0,akbarakmalul urgen kota desa kota tingkat kabupaten rawan stunting rendah banding desa pencil program luncur cukup gizi anak anak indonesia kurang gizi,Negatif
28/01/2025,youtube,@akbarakmalul,0,uvuvwevwevwe ou osas target siswa indonesia urgentnya desa mudah jangkau kota desa akomodir sistem,Negatif
28/01/2025,youtube,@akbarakmalul,0,uvuvwevwevwe ou osas tinggal daerah jakarta otomatis tanganin daerah dekat jakarta tolong sedang apa daerah jawa jawa program molor jalan mrioritasin susah jangkau otomatis efisien tenaga biaya,Positif
28/01/2025,youtube,@Uvuvwevwevwe-OU-Osas,0,rumah tetangga jarak meter bakar rumah semprot,Negatif
28/01/2025,youtube,@randomchannel2780,0,juta subs video,Positif
28/01/2025,youtube,@khairilramadhan9358,0,kantin sekolah support perintah makan sehat gizi kasih kantin sekolah kena dampak makan gratis,Negatif
28/01/2025,youtube,@hydrillawindy8053,0,drpd makan siang gratis harga sembilan bahan pokok turun masak rumah bekal sekolah anak cabe harga daging,Negatif
28/01/2025,youtube,@NagiHikaru-k8j,0,anak uang jajan pas an harap makan gratis seko uang saku nabung gaboleh jujur makan gratis kambing nurut,Negatif
28/01/2025,youtube,@januarnaoki9277,22,kerja jepang pagi isi kartu absen kertas tanda nama ambil nasi kotak kantor kerja pagi isi kantor nasi kotak siap siang ruang makan karyawan poster menu makan saji bulan gambar saji program makan siang na anak makan perintah butuh butuh ikut paksa makan kantin sekolah jalan ambil makan gratis uang jajan beli makan kantin sekolah,Negatif
28/01/2025,youtube,@2c007,5,plus suruh muji muji ambil,Negatif
28/01/2025,youtube,@irgidisini2077,1,ketawa nular ancrit ancrit,Positif
28/01/2025,youtube,@indonesiafunniestvideos4557,0,dapat tuju makan gratis turun harga bahan pokok kasih makan gratis boncos dana a,Negatif
28/01/2025,youtube,@hanprasetyaadhi4162,5,makan gizi sekolah golong ekonomi cenderung makan makan capai sisi makan sehat raih tuntut relatif sibuk sibuk kasih raih mau anak serahin bantu sedia menu ala golong daging sayur olah perhati sehat biaya makan anak batas hidup moden tuntut buru buru kejar tuntut kerja,Negatif
28/01/2025,youtube,@ManMan_4687,0,makan sekolah kantin sekolah perintah tinggal kolaborasi tu kantin sekolah kantin sekolah bayar pajak loh,Negatif
28/01/2025,youtube,@aldohariadi1103,0,yes do a jawab alhamdulillah,Positif
28/01/2025,youtube,@jacksonjaya181,0,iklas program sempurna matang jalan nambah tujangan anggota dewan jabat,Negatif
28/01/2025,youtube,@fuadazhar5473,0,steak juta ngebuyarin statement tertawa bangsat,Negatif
28/01/2025,youtube,@CommonUser000,0,matur nuwun member,Positif
28/01/2025,youtube,@ddin9543,0,tertawa kocak jalan pikir si om,Negatif
28/01/2025,youtube,@si_gaenakan,1,terima kasih member panji terima kasih panji insight pagi,Positif
28/01/2025,youtube,@ditassaputra8020,0,buzzer anis sebut nama tinggal program masuk pikir pihak bikin indonesia darurat ngendaliin masyarakat pintar diombang ambing,Negatif
28/01/2025,youtube,@alfinimagine,9,problem anak picky usia todler biasa picky alergi menu biasa makan makan langkah yag ambil menu olah ayam ikan daging dan lain lain makan makan pakai pupuk hewani bio fuel pasu tambah pilih vendor pakai awas alir dana dana ambil pajak harta koruptor dana apbn apbd perintah desak anak pilih data menu khusus efektif menu prasmanan efek konsumen gede so far program tuju maki bilang pea mulut saitama,Negatif
28/01/2025,youtube,@galih.permana96,2,dana ambil operasional lapang menteri tupoksinya duduk kantor kemenkeu menteri teknis tupoksinya turun lapang masyarakat potong kemenkeu detail potong angka besar instansi korban tutup butuh pusat giat laksana libat mitra tenaga kontrak bayar giat pegawai gaji rutin,Negatif
28/01/2025,youtube,@masgom99,0,susah benci iq rendah minimal komen negatif sedekah,Negatif
28/01/2025,youtube,@irpanfahrizal1893,0,klarifikasi yah objektif budak cahyadi,Positif
28/01/2025,youtube,@RandomStuff-yp8su,1,saran nonton komen malu,Negatif
28/01/2025,youtube,@henryardian6007,0,terima kasih you vote rilis publik,Positif
28/01/2025,youtube,@antxyztop,0,rumah dp nol program tolol gagal,Negatif
28/01/2025,youtube,@Putrasardiman,0,gagal panji bilang nyimak yak cuaks,Negatif
28/01/2025,youtube,@Sayangalma18,0,pilpres lihat tolong visi misi calon presiden lebih baik makan gratis didik gratis rasain,Positif
28/01/2025,youtube,@DenyK5758,0,cahyadi botak kocak anjing,Negatif
28/01/2025,youtube,@Javaborobudur-e1w,0,cahyadi pintar bikin ramai chuaks,Positif
28/01/2025,youtube,@chandraaditya7197,0,buzzer,Netral
28/01/2025,youtube,@rizkifajar8663,0,tolol makan gizi gratis dana,Positif
28/01/2025,youtube,@alzearafat,1,ide planning and execution t l l,Positif
28/01/2025,youtube,@StudioRD99,0,backsound bersihin salju,Netral
28/01/2025,youtube,@astutysariningtyas,0,pandji cahyadi cahyadi,Netral
28/01/2025,youtube,@riyannugraha9547,1,ribu pasti buzzer deddy cahyadi aowkaowkoawkoawkowa,Positif
28/01/2025,youtube,@namrauschannel4777,0,yes rilis,Positif
28/01/2025,youtube,@wahyu_pd5960,1,susah si lingkar bersih lebih baik program hamil baik program pra nikah turut baik rakyat perintah sdm tingkat,Negatif
28/01/2025,youtube,@ardillafeny.,0,tuju mbg tolong sasar butuh kasih paket makan proper gizi beneran kualitas rapih sistem diexpand,Negatif
28/01/2025,youtube,@dheolaewana8127,1,moga panji jual streaming digital unduh ramah dompet timur umr he formnya baca lokasi apa teman it profesional keren,Positif
28/01/2025,youtube,@firmanbudianapengestu4462,0,rilis serah pasti suka,Positif
28/01/2025,youtube,@DieSomnia_,0,si botak pintar people,Positif
28/01/2025,youtube,@ate2522,0,video mari panggil om deddy corbuzier nama panggung nama panggil asli cahyadi ngomong-ngomong nama asli panjang panggil ana nama panggil asli hiks,Positif
28/01/2025,youtube,@TheBinomial98,0,program mbg tolol maksaij,Negatif
28/01/2025,youtube,@hendikrisdianto643,0,tuju makan gizi gratis penyelenggaraanya jamin minim korupsi darah daging tingkat ekonomi mana korupsi program rawan kena korupsi hubung benah gin gin flop marak korupsi bayangin ambil perak anak sekolah murid hari ribu kali bulan jt korup sekolah bulan m hilang korupsi perak,Negatif
28/01/2025,youtube,@itag1408,0,dukung prabowo tuju program mbg sistem mesti quality control ketat kurang fasilitas tunjang jabat miskin koruptor kelola sumber daya alam biaya kelola kantin skolah kontrol bahan baku celah korupsi vendor ditawarin vendor ribu ribu wilayah jakarta bangkai,Negatif
28/01/2025,youtube,@KiyanZatif,3,bikin sedih program laksana tolol kendati optimis percaya perintah waswas datang kecewa,Negatif
28/01/2025,youtube,@anissa079,0,tingkat percaya perintah anjlok gede rasa perintah prabowo tingkat korupsi melulu program hopeless istilah percaya perintah jalanin informasi progamnya amburadul anggar kesan paksa anggar gede hasil kya berita media setimen negatif cahyadi aneh nanggepin sentimen negatif bingung sedang apa pintar people,Negatif
28/01/2025,youtube,@paulkurniawan9451,0,andai anggar ikn mbg,Positif
28/01/2025,youtube,@friskmann1877,1,dukung prabowo program makan gizi gratis alih dana ikn makan gizi gratis aneh juang rumah anggota keluarga lapar rumah ngredit bikin rumah rumah,Positif
28/01/2025,youtube,@kaji3457,0,prabowo presiden program makan gratis hapus lho auto periode propaganda pakai gibran,Negatif
28/01/2025,youtube,@trustfundkid0,0,b insert gif spiderman spiderman b,Positif
28/01/2025,youtube,@Objectivisme,0,tahun terap makan gratis terap makan gratis indonesia tinggal nilai indonesia amatir errornya manfaat,Positif
28/01/2025,youtube,@mazzherychanel5103,0,q tu mas cahyadi corbuzier cengar cengir lihat video ngedumel anjing ndji,Positif
28/01/2025,youtube,@okkyfirmansyah9489,656,mbg tuju statementnya abdur nama makan gizi gratis prioritas baik daerah tinggal progressnya luas kota,Netral
28/01/2025,youtube,@muhhussen,34,daerah tinggal suara unt prabowo gibran jokowi fans investasi elektabilitas gibran unt bansos jaman pilpres sebar unt lemah lawan politik papua papua elektabilitas prabowo gibran,Negatif
28/01/2025,youtube,@taurenchieftain3328,1,muhhussen nentuin daerah prioritas,Positif
28/01/2025,youtube,@random_hunter1661,12,mang bijak lambat berfikir donk nama prioritas amink si kurus wajar kasih makan tambah genta si gendut kayak makan anggar batas dipriortaskan kurus daerah tinggal evaluasi mudah,Negatif
28/01/2025,youtube,@random_hunter1661,0,taurenchieftain indikator anak stunting kriteria tentu dasar ambil putus,Negatif
28/01/2025,youtube,@iqoo7389,13,harap ide brilian perintah ide standar aneh ide bikin gemes penting,Negatif
28/01/2025,youtube,@ezafrsyh7051,0,dedy tolol,Negatif
28/01/2025,youtube,@joseptumpalsianturi1795,1,nampak ringan lucu video wakil video getok cahyadi komprehensif terima kasih panji,Positif
28/01/2025,youtube,@bennirinaldi8937,0,wilayah wilayah program beban apbn tempuh cari uang ujung ujung susah warga anggar sarana dana minim korupsi,Negatif
28/01/2025,youtube,@Bulepapuanugini,0,alhamdulillah,Positif
28/01/2025,youtube,@sleborunited518,0,buzzer kali hehhe,Positif
28/01/2025,youtube,@intiahsusilo7626,0,panji tertawa bicara dapat dedy c lahh denger tertawa lucu omded,Negatif
28/01/2025,youtube,@Felicia983,0,om panji keren ngonten nyimengg,Positif
28/01/2025,youtube,@amaliafirdaus3923,1,seru tertawa indonesia panji bahas sudut pandang unik dengerin bersih bersih rumah enjoy,Positif
28/01/2025,youtube,@adhityasaputra9024,0,kemarin berita idein makan gizi gratis daerah menu serangga tolol heran perintah kerja lempar isu,Negatif
28/01/2025,youtube,@RicardoSiah,1,nonton kartun fairy odd parent nickelodeon tokoh superhero crimson chin om tabok bocil,Positif
28/01/2025,youtube,@AmirZhan-r3q,0,materi stand up si panji lelucon tu botak dc hahahha,Netral
28/01/2025,youtube,@igedesudana4901,0,pacar bilang sushi dedy corbuser racun makan steak jt,Negatif
28/01/2025,youtube,@erihermawan3149,0,cahyadi,Netral
28/01/2025,youtube,@totoro8492,0,terima kasih member mengijinkan rilis konten sila kali,Positif
28/01/2025,youtube,@cikopedia,0,sprei gratis,Positif
28/01/2025,youtube,@fauzizakariyya,0,kesan paksa,Negatif
28/01/2025,youtube,@setianiki4822,0,laku publik figure klakuan perintah cermin publik figure utus khusus dpr kepala daerah publik figure panji bicara teman teman posisi saran,Positif
28/01/2025,youtube,@masjabs1325,0,program manajemen resiko kontrol bersih bersih makan bersih korupsi,Negatif
28/01/2025,youtube,@aishafauziah,0,saudara laki laki pikir susah bicara susah,Negatif
28/01/2025,youtube,@namasayasilverquen4954,54,hebat si pandji kadang arah lawan mengtakan salah kubu semngat edukasi,Positif
30/01/2025,youtube,@Naturelife_u,2,junjung presiden coba junjung jabat cerita,Negatif
30/01/2025,youtube,@takoyankee,0,naturelife hah,Netral
31/01/2025,youtube,@diopratama6297,0,naturelife gblokmu selesai saudara laki laki skedar nangkep inti omong panji tidak bisa mkanya cek omong panji relevan skg omong bilang junjung pnting udahan skg,Negatif
01/02/2025,youtube,@Smurf20,0,akh kemarin bilang temennya buta,Netral
03/02/2025,youtube,@RenAruji,0,smurf hm maksud adul pandji lihat kayak komeng kerja pandji lupa lawak artis korban jail beliau gara gara miskom,Negatif
